OBJECTID,COMPKEY,UNITID,UNITID2,UNITIDSORT,UNITDESC,STNAME_ORD,ONSTREET,STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,XSTRLO,XSTRHI,ARTCLASS,ARTDESCRIPT,OWNER,BLOCKNBR,SPEEDLIMIT,SEGDIR,ONEWAY,ONEWAYDIR,FLOW,SEGLENGTH,SURFACEWIDTH,SURFACETYPE_1,SURFACEDATE_1,SURFACETYPE_2,SURFACEDATE_2,INTRLO,DIRLO,INTKEYLO,INTRHI,DIRHI,INTKEYHI,GIS_MID_X,GIS_MID_Y,SE_ANNO_CAD_DATA,SGNDBKROUTE,NGHBRHDGRNWY,NATIONHWYSYS,STREETTYPE,MJTRK_STR_FLAG,PVMTCONDINDX1,PVMTCONDINDX2,TRANCLASS,TRANDESCRIPT,OVERRIDECOMMENT,BLOCK_URL,SLOPE_PCT,PVMTCATEGORY,PARKBOULEVARD,Shape__Length
7292049,18978,14845,230,148450230,NW 85TH ST BETWEEN 23RD AVE NW AND JONES AVE NW,NW 85TH ST,NW 85TH ST,INSVC,DISTRICT6, ,N,23RD AVE NW,JONES AVE NW,2,Minor Arterial, ,2300,25,W,N, , ,264,36,PCC,10/31/2022 12:00:00 AM,,,23RD AVE NW AND NW 85TH ST,W,36977,JONES AVE NW AND NW 85TH ST,E,36976,1258053.858,255759.7096,System.Byte[],N,N,N,Urban Center Connector,,61,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=14845&StreetSegment=0230,1,ART,N,263.5954113
7292053,12791,9630,540,96300540,SEWARD PARK AVE S BETWEEN S BRANDON ST AND 56TH N AVE S,SEWARD PARK AVE S,SEWARD PARK AVE S,INSVC,DISTRICT2, ,N,S BRANDON ST,56TH N AVE S,3,Collector Arterial, ,5400,25,SE,N, , ,291,36,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/24/2017 12:00:00 AM,SEWARD PARK AVE S AND S BRANDON ST,SE,33697,56TH AVE S AND SEWARD PARK N AVE S,NW,33696,1287252.299,204997.7473,System.Byte[],Y,N,N,Neighborhood Corridor,,43,74,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=09630&StreetSegment=0540,6,ART,N,290.5470271
7292056,1011,10,190,100190,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,1ST AVE,1ST AVE,INSVC,DISTRICT7, ,N,STEWART ST,VIRGINIA ST,2,Minor Arterial, ,1900,25,NW,N, , ,428,52,AC/PCC,10/31/2022 12:00:00 AM,,,1ST AVE AND STEWART ST,NW,29584,1ST AVE AND VIRGINIA ST,SE,29582,1268314.455,226406.1744,System.Byte[],N,N,N,Downtown Neighborhood,,51,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00010&StreetSegment=0190,2,ART,N,427.9596019
7292059,12842,9695,9,96950009,SMITH ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,SMITH ST,SMITH ST,INSVC,DISTRICT7, ,N,QUEEN ANNE AVE N,1ST AVE N,2,Minor Arterial, ,0,25,E,N, , ,330,29,AC/PCC,10/31/2022 12:00:00 AM,,,QUEEN ANNE AVE N AND SMITH ST,E,27800,1ST AVE N AND SMITH ST,W,28098,1265017.621,237690.1469,System.Byte[],N,N,N,Neighborhood Corridor,,35,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=09695&StreetSegment=0009,2,ART,N,330.0558133
7292064,15161,11865,90,118650090,N 130TH ST BETWEEN LINDEN AVE N AND AURORA AVE N,N 130TH ST,N 130TH ST,INSVC,DISTRICT5, ,N,LINDEN AVE N,AURORA AVE N,1,Principal Arterial, ,900,25,E,N, , ,792,45,AC/AC,10/31/2022 12:00:00 AM,,,LINDEN AVE N AND N 130TH ST,E,35826,AURORA AVE N AND N 130TH ST,W,35828,1267981.234,267468.2336,System.Byte[],N,N,Y,Urban Village Main,,41,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11865&StreetSegment=0090,1,ART,N,792.1586903
7292066,12864,9735,50,97350050,SPRING ST BETWEEN 5TH AVE AND 6TH AVE,SPRING ST,SPRING ST,INSVC,DISTRICT7, ,N,5TH AVE,6TH AVE,1,Principal Arterial, ,500,25,NE,Y,NE,F,322,43,AC/PCC,10/31/2022 12:00:00 AM,,,5TH AVE AND SPRING ST,NE,29933,6TH AVE AND SPRING ST,SW,29934,1270774.126,225195.9568,System.Byte[],N,N,N,Downtown,,52,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=09735&StreetSegment=0050,9,ART,N,321.5861829
7292071,12897,9800,10,98000010,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,STEWART ST,STEWART ST,INSVC,DISTRICT7, ,N,1ST AVE,2ND AVE,2,Minor Arterial, ,100,25,NE,Y,SW,T,334,42,AC/PCC,10/31/2022 12:00:00 AM,,,1ST AVE AND STEWART ST,NE,29584,2ND AVE AND STEWART ST,SW,29581,1268576.521,226377.582,System.Byte[],Y,N,N,Downtown Neighborhood,,66,0,1,PRINCIPAL TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=09800&StreetSegment=0010,2,ART,N,333.9778371
7292075,1109,20,1350,201350,1ST AVE NE BETWEEN NE 135TH ST AND NE 137TH ST,1ST AVE NE,1ST AVE NE,INSVC,DISTRICT5, ,N,NE 135TH ST,NE 137TH ST,3,Collector Arterial, ,13500,25,N,N, , ,509,22,AC/AC,10/31/2022 12:00:00 AM,,,1ST AVE NE AND NE 135TH ST,N,35948,1ST AVE NE AND NE 137TH ST,S,35937,1272371.28,268946.1034,System.Byte[],N,N,N,Neighborhood Corridor,,86,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00020&StreetSegment=1350,0,ART,N,508.6679757
7292085,1212,34,340,340340,1ST WR AVE S BETWEEN S HINDS ST AND S SPOKANE NR ST,1ST AVE S,1ST WR AVE S,INSVC,DISTRICT1, ,N,S HINDS ST,S SPOKANE NR ST,1,Principal Arterial, ,3400,30,S,Y,S,F,749,80,AC,10/31/2022 12:00:00 AM,,,1ST AVE S AND S HINDS ST,S,32334,1ST AVE S AND S SPOKANE NR ST,N,32354,1269924.252,212518.0504,System.Byte[],N,N,Y,Industrial Access,Y,61,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00034&StreetSegment=0340,0,ART,N,748.5813422
7292086,15261,11975,40,119750040,N 145TH ST BETWEEN PHINNEY AVE N AND DAYTON AVE N,N 145TH ST,N 145TH ST,INSVC,DISTRICT5, ,N,PHINNEY AVE N,DAYTON AVE N,1,Principal Arterial, ,400,35,E,N, , ,300,42,AC,10/31/2022 12:00:00 AM,,,PHINNEY AVE N AND N 145TH ST,E,35777,DAYTON AVE N AND N 145TH ST,W,35776,1266321.909,271483.1715,System.Byte[],N,N,Y,Urban Center Connector,,39,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11975&StreetSegment=0040,0,ART,N,300.2058365
7292091,1292,150,110,1500110,10TH AVE E BETWEEN E PROSPECT ST AND E HIGHLAND DR,10TH AVE E,10TH AVE E,INSVC,DISTRICT3, ,N,E PROSPECT ST,E HIGHLAND DR,2,Minor Arterial, ,1100,25,N,N, , ,664,42,AC/PCC,10/31/2022 12:00:00 AM,,,10TH AVE E AND E PROSPECT ST,N,28963,10TH AVE E AND E HIGHLAND DR,S,28951,1273811.919,233193.2381,System.Byte[],N,N,N,Urban Center Connector,,21,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00150&StreetSegment=0110,0,ART,N,663.6739558
7292097,13083,10015,120,100150120,TAYLOR AVE N BETWEEN HIGHLAND DR AND LEE ST,TAYLOR AVE N,TAYLOR AVE N,INSVC,DISTRICT7, ,N,HIGHLAND DR,LEE ST,2,Minor Arterial, ,1200,25,N,N, , ,611,40,AC/PCC,10/31/2022 12:00:00 AM,,,HIGHLAND DR AND TAYLOR AVE N,N,28842,LEE ST AND TAYLOR AVE N,S,28841,1267400.853,233680.2999,System.Byte[],Y,N,N,Urban Center Connector,,47,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=10015&StreetSegment=0120,7,ART,N,611.2306027
7292102,6103,3070,1060,30701060,39TH AVE SW BETWEEN SW 106TH ST AND SW 107TH ST,39TH AVE SW,39TH AVE SW,INSVC,DISTRICT1, ,N,SW 106TH ST,SW 107TH ST,3,Collector Arterial, ,10600,25,S,N, , ,327,23,AC,10/31/2022 12:00:00 AM,,,39TH AVE SW AND SW 106TH ST,S,38008,39TH AVE SW AND SW 107TH ST,N,38013,1257810.218,189075.6143,System.Byte[],N,N,N,Neighborhood Corridor,,56,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=03070&StreetSegment=1060,4,ART,N,326.6300195
7292103,15376,12035,10,120350010,N 39TH ST BETWEEN 1ST AVE NW AND PALATINE AVE N,N 39TH ST,N 39TH ST,INSVC,DISTRICT6, ,N,1ST AVE NW,PALATINE AVE N,2,Minor Arterial, ,100,25,E,N, , ,148,32,PCC,10/31/2022 12:00:00 AM,,,1ST AVE NW AND NW 39TH E ST,E,26670,PALATINE AVE N AND N 39TH ST,W,26669,1264946.591,242331.0438,System.Byte[],N,N,N,Urban Village Neighborhood,,94,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12035&StreetSegment=0010,1,ART,N,148.3362743
7292104,6119,3130,40,31300040,4TH AVE BETWEEN 4TH AVE S AND DILLING WAY,4TH AVE,4TH AVE,INSVC,DISTRICT1, ,N,4TH AVE S,DILLING WAY,1,Principal Arterial, ,400,25,NW,Y,NW,F,220,50,PCC,10/31/2022 12:00:00 AM,,,4TH AVE AND 4TH AVE S,NW,30527,4TH AVE AND DILLING WAY,SE,30529,1271402.774,223191.5408,System.Byte[],Y,N,Y,Downtown,,97,0,1,PRINCIPAL TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=03130&StreetSegment=0040,5,ART,N,219.9704682
7292105,1360,175,240,1750240,10TH AVE W BETWEEN W MCGRAW ST AND W WHEELER ST,10TH AVE W,10TH AVE W,INSVC,DISTRICT7, ,N,W MCGRAW ST,W WHEELER ST,3,Collector Arterial, ,2400,25,N,N, , ,438,42,AC/PCC,10/31/2022 12:00:00 AM,,,10TH AVE W AND W MCGRAW ST,N,27929,10TH AVE W AND W WHEELER ST,S,27908,1261592.966,237300.2296,System.Byte[],N,N,N,Neighborhood Corridor,,42,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00175&StreetSegment=0240,5,ART,N,438.4392805
7292108,1411,230,500,2300500,11TH AVE NE BETWEEN NE 50TH ST AND NE 52ND ST,11TH AVE NE,11TH AVE NE,INSVC,DISTRICT4, ,N,NE 50TH ST,NE 52ND ST,1,Principal Arterial, ,5000,25,N,Y,N,F,552,40,AC/PCC,10/31/2022 12:00:00 AM,,,11TH AVE NE AND NE 50TH ST,N,25790,11TH AVE NE AND NE 52ND ST,S,25781,1275023.742,246341.86,System.Byte[],Y,N,Y,Urban Village Main,,45,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00230&StreetSegment=0500,0,ART,N,551.9381003
7292113,15423,12060,210,120600210,N 40TH ST BETWEEN MERIDIAN AVE N AND BAGLEY AVE N,N 40TH ST,N 40TH ST,INSVC,DISTRICT4, ,N,MERIDIAN AVE N,BAGLEY AVE N,2,Minor Arterial, ,2100,25,E,N, , ,294,30,AC/PCC,10/31/2022 12:00:00 AM,,,MERIDIAN AVE N AND N 40TH ST,E,27236,BAGLEY AVE N AND N 40TH ST,W,27235,1270788.373,242744.3769,System.Byte[],N,N,N,Urban Center Connector,,94,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12060&StreetSegment=0210,7,ART,N,293.9686757
7292114,13152,10060,195,100600195,THORNDYKE AVE W BETWEEN W PLYMOUTH ST AND W NEWTON ST,THORNDYKE AVE W,THORNDYKE AVE W,INSVC,DISTRICT7, ,N,W PLYMOUTH ST,W NEWTON ST,2,Minor Arterial, ,1900,25,NE,N, , ,293,27,AC,10/31/2022 12:00:00 AM,,,THORNDYKE AVE W AND W PLYMOUTH ST,NE,27723,THORNDYKE AVE W AND W NEWTON ST,SW,27702,1256834.531,236101.6244,System.Byte[],Y,N,N,Neighborhood Corridor,,27,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=10060&StreetSegment=0195,5,ART,N,292.6149434
7292124,1576,330,610,3300610,12TH AVE NE BETWEEN NE 61ST ST AND NE 62ND ST,12TH AVE NE,12TH AVE NE,INSVC,DISTRICT4, ,N,NE 61ST ST,NE 62ND ST,1,Principal Arterial, ,6100,25,N,Y,N,F,332,40,AC/PCC,10/31/2022 12:00:00 AM,,,12TH AVE NE AND NE 61ST ST,N,25725,12TH AVE NE AND NE 62ND ST,S,25715,1275238.56,248962.909,System.Byte[],Y,N,Y,Urban Village Main,,62,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00330&StreetSegment=0610,2,ART,N,331.5429726
7292125,13221,10120,430,101200430,UNIVERSITY WAY NE BETWEEN NE 43RD ST AND NE 45TH ST,UNIVERSITY WAY NE,UNIVERSITY WAY NE,INSVC,DISTRICT4, ,N,NE 43RD ST,NE 45TH ST,3,Collector Arterial, ,4300,25,N,N, , ,538,38,PCC,10/31/2022 12:00:00 AM,,,UNIVERSITY WAY NE AND NE 43RD ST,N,27077,UNIVERSITY WAY NE AND NE 45TH ST,S,27062,1275769.965,244447.8845,System.Byte[],N,N,N,Urban Village Neighborhood,,99,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=10120&StreetSegment=0430,3,ART,N,537.8386335
7292130,6308,3265,455,32650455,40TH AVE NE BETWEEN NE 45TH ST AND SAND POINT WAY NE,40TH AVE NE,40TH AVE NE,INSVC,DISTRICT4, ,N,NE 45TH ST,SAND POINT WAY NE,0,Not Designated, ,4600,20,N,N, , ,643,35,PCC,10/17/2013 12:00:00 AM,,,40TH AVE NE AND NE 45TH ST,N,27394,40TH AVE NE AND SAND POINT WAY NE,S,26247,1282774.717,244903.3379,System.Byte[],N,N,N,Neighborhood Yield Street,,92,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=03265&StreetSegment=0455,2,NON-ART,N,642.6149561
7292139,15546,12125,169,121250169,N 45TH ST BETWEEN DENSMORE W AVE N AND DENSMORE E AVE N,N 45TH ST,N 45TH ST,INSVC,DISTRICT4, ,N,DENSMORE W AVE N,DENSMORE E AVE N,2,Minor Arterial, ,0,25,E,N, , ,78,48,AC/PCC,10/31/2022 12:00:00 AM,,,DENSMORE AVE N AND N 45TH W ST,E,26789,DENSMORE AVE N AND N 45TH E ST,W,26788,1269769.13,244876.1072,System.Byte[],N,N,N,Urban Village Neighborhood,,65,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12125&StreetSegment=0169,3,ART,N,77.99102495
7292145,15561,12140,70,121400070,N 46TH ST BETWEEN FREMONT AVE N AND LINDEN AVE N,N 46TH ST,N 46TH ST,INSVC,DISTRICT6, ,N,FREMONT AVE N,LINDEN AVE N,1,Principal Arterial, ,700,25,E,N, , ,357,70,PCC,10/31/2022 12:00:00 AM,,,FREMONT AVE N AND N 46TH ST,E,25689,LINDEN AVE N AND N 46TH ST,W,25690,1266872.406,245205.6241,System.Byte[],N,N,Y,Urban Center Connector,,80,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12140&StreetSegment=0070,4,ART,N,357.4815812
7292160,15650,12195,170,121950170,N 50TH ST BETWEEN DENSMORE AVE N AND WALLINGFORD AVE N,N 50TH ST,N 50TH ST,INSVC,DISTRICT6,DISTRICT4,N,DENSMORE AVE N,WALLINGFORD AVE N,1,Principal Arterial, ,1700,25,E,N, , ,310,44,AC/PCC,08/10/2023 00:00,,,DENSMORE AVE N AND N 50TH ST,E,25528,WALLINGFORD AVE N AND N 50TH ST,W,25527,1269915.863,246204.1785,System.Byte[],N,N,Y,Urban Village Main,,99,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12195&StreetSegment=0170,4,ART,N,310.215969
7292163,1927,465,180,4650180,14TH AVE S BETWEEN S GRAND ST AND S HOLGATE ST,14TH AVE S,14TH AVE S,INSVC,DISTRICT2, ,N,S GRAND ST,S HOLGATE ST,3,Collector Arterial, ,1800,25,S,N, , ,225,42,AC/PCC,10/31/2022 12:00:00 AM,,,14TH AVE S AND S GRAND ST,S,31239,14TH AVE S AND S HOLGATE ST,N,31246,1274877.646,217517.0889,System.Byte[],Y,N,N,Urban Village Neighborhood,,24,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00465&StreetSegment=0180,2,ART,N,225.4368487
7292164,13540,10440,110,104400110,WESTLAKE AVE N BETWEEN 8TH S AVE N AND HIGHLAND DR,WESTLAKE AVE N,WESTLAKE AVE N,INSVC,DISTRICT7, ,N,8TH S AVE N,HIGHLAND DR,1,Principal Arterial, ,1100,25,N,N, , ,404,54,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/04/2017 00:00,8TH AVE N AND WESTLAKE S AVE N,N,28726,HIGHLAND DR AND WESTLAKE AVE N,S,28725,1268697.579,233139.6965,System.Byte[],N,N,Y,Urban Village Main,Y,38,77,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=10440&StreetSegment=0110,1,ART,N,404.5625346
7292168,2064,555,890,5550890,15TH AVE NE BETWEEN NE 89TH ST AND NE 90TH ST,15TH AVE NE,15TH AVE NE,INSVC,DISTRICT5, ,N,NE 89TH ST,NE 90TH ST,2,Minor Arterial, ,8900,25,N,N, , ,332,36,PCC,10/31/2022 12:00:00 AM,,,15TH AVE NE AND NE 89TH ST,N,37544,15TH AVE NE AND NE 90TH ST,S,37534,1276243.812,256475.1528,System.Byte[],N,N,N,Neighborhood Corridor,,69,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00555&StreetSegment=0890,1,ART,N,331.6459519
7292171,2086,555,1230,5551230,15TH AVE NE BETWEEN NE 123RD ST AND NE 125TH ST,15TH AVE NE,15TH AVE NE,INSVC,DISTRICT5, ,N,NE 123RD ST,NE 125TH ST,1,Principal Arterial, ,12300,25,N,N, , ,661,48,AC/PCC,10/31/2022 12:00:00 AM,,,15TH AVE NE AND NE 123RD ST,N,36438,15TH AVE NE AND NE 125TH ST,S,36427,1276299.874,265589.2404,System.Byte[],Y,N,Y,Urban Center Connector,,42,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00555&StreetSegment=1230,1,ART,N,661.0795758
7292175,2107,560,600,5600600,15TH AVE NW BETWEEN NW 60TH ST AND NW 61ST ST,15TH AVE NW,15TH AVE NW,INSVC,DISTRICT6, ,N,NW 60TH ST,NW 61ST ST,1,Principal Arterial, ,6000,30,N,N, , ,266,56,PCC,10/31/2022 12:00:00 AM,,,15TH AVE NW AND NW 60TH ST,N,25394,15TH AVE NW AND NW 61ST ST,S,25393,1260321.807,249199.3833,System.Byte[],N,N,Y,Urban Village Main,Y,52,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00560&StreetSegment=0600,3,ART,N,265.9552293
7292179,2118,560,800,5600800,15TH AVE NW BETWEEN NW 80TH ST AND NW 83RD ST,15TH AVE NW,15TH AVE NW,INSVC,DISTRICT6, ,N,NW 80TH ST,NW 83RD ST,1,Principal Arterial, ,8000,30,N,N, , ,673,70,PCC,10/31/2022 12:00:00 AM,,,15TH AVE NW AND NW 80TH ST,N,23882,15TH AVE NW AND NW 83RD ST,S,23860,1260287.976,254700.7545,System.Byte[],N,N,Y,Urban Village Main,Y,64,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00560&StreetSegment=0800,1,ART,N,673.4457724
7292182,2141,565,230,5650230,15TH AVE S BETWEEN S COLLEGE ST AND S BAYVIEW ST,15TH AVE S,15TH AVE S,INSVC,DISTRICT2, ,N,S COLLEGE ST,S BAYVIEW ST,2,Minor Arterial, ,2300,25,S,N, , ,717,32,AC/PCC,10/31/2022 12:00:00 AM,,,15TH AVE S AND S COLLEGE ST,S,31285,15TH AVE S AND S BAYVIEW ST,N,31295,1275156.803,215807.9834,System.Byte[],Y,N,N,Urban Village Neighborhood,,28,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00565&StreetSegment=0230,0,ART,N,717.4836883
7292187,13705,10615,680,106150680,WOODLAWN AVE NE BETWEEN 1ST S AVE NE AND 2ND S AVE NE,WOODLAWN AVE NE,WOODLAWN AVE NE,INSVC,DISTRICT6, ,N,1ST S AVE NE,2ND S AVE NE,3,Collector Arterial, ,6800,25,E,N, , ,277,26,PCC,10/31/2022 12:00:00 AM,,,1ST AVE NE AND WOODLAWN S AVE NE,E,24589,2ND AVE NE AND WOODLAWN S AVE NE,W,24595,1272283.617,250717.7017,System.Byte[],N,N,N,Urban Village Neighborhood,,61,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=10615&StreetSegment=0680,3,ART,N,277.4901264
7292189,2187,575,200,5750200,15TH AVE W BETWEEN W NEWTON ST AND W ARMORY WAY,15TH AVE W,15TH AVE W,INSVC,DISTRICT7, ,N,W NEWTON ST,W ARMORY WAY,1,Principal Arterial, ,2000,30,N,N, , ,344,77,AC/PCC,10/31/2022 12:00:00 AM,,,15TH AVE W AND W NEWTON ST,N,27941,15TH AVE W AND W ARMORY WAY,S,27940,1260077.678,236255.0055,System.Byte[],N,N,Y,Industrial Access,Y,65,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00575&StreetSegment=0200,2,ART,N,373.5752514
7292197,13762,10785,12,107850012,YESLER WAY BETWEEN JAMES ST AND OCCIDENTAL AVE S,YESLER WAY,YESLER WAY,INSVC,DISTRICT1, ,N,JAMES ST,OCCIDENTAL AVE S,2,Minor Arterial, ,100,25,E,N, , ,253,42,AC/PCC,10/31/2022 12:00:00 AM,,,JAMES ST AND YESLER WAY,E,30356,OCCIDENTAL AVE S AND YESLER WAY,W,30489,1270365.729,223096.2537,System.Byte[],N,N,N,Downtown Neighborhood,,23,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=10785&StreetSegment=0012,2,ART,N,252.9067424
7292200,15908,12455,230,124550230,N 80TH ST BETWEEN CORLISS W AVE N AND CORLISS E AVE N,N 80TH ST,N 80TH ST,INSVC,DISTRICT6, ,N,CORLISS W AVE N,CORLISS E AVE N,2,Minor Arterial, ,2200,25,E,N, , ,142,32,AC/PCC,10/31/2022 12:00:00 AM,,,CORLISS AVE N AND N 80TH W ST,E,24532,CORLISS AVE N AND N 80TH E ST,W,24533,1271624.986,254139.7813,System.Byte[],N,N,N,Neighborhood Corridor,,95,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12455&StreetSegment=0230,3,ART,N,141.931242
7292207,2320,695,240,6950240,16TH AVE SW BETWEEN SW FLORIDA ST AND SW LANDER ST,16TH AVE SW,16TH AVE SW,INSVC,DISTRICT1, ,N,SW FLORIDA ST,SW LANDER ST,3,Collector Arterial, ,2400,25,S,N, , ,1424,24,PCC,10/31/2022 12:00:00 AM,,,16TH AVE SW AND SW FLORIDA ST,S,31188,16TH AVE SW AND SW LANDER ST,N,31190,1264977.872,215913.8624,System.Byte[],N,N,Y,Industrial Access,,80,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=00695&StreetSegment=0240,0,ART,N,1424.024567
